date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:18:31	152364/152364	---M--	200	added ('OK')	application/font-sfnt	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://www.perceptive-analytics.com/tableau-consultants/font-awesome-4.6.2/fonts/fontawesome-webfont.ttf?v=4.6.2	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/font-awesome-4.6.2/fonts/fontawesome-webfont9efe.ttf	(from https://www.perceptive-analytics.com/tableau-consultants/font-awesome-4.6.2/css/font-awesome.css)
22:18:31	147133/147133	---M--	200	added ('OK')	image/png	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://www.perceptive-analytics.com/tableau-consultants/images/3-v4.0.png	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/images/3-v4.0.png	(from https://www.perceptive-analytics.com/tableau-consultants/)
22:18:32	118489/118489	---M--	200	added ('OK')	text/css	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://www.perceptive-analytics.com/tableau-consultants/css/bootstrap.css	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/css/bootstrap.css	(from https://www.perceptive-analytics.com/tableau-consultants/)
22:18:32	28357/28357	---M--	200	added ('OK')	text/css	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://www.perceptive-analytics.com/tableau-consultants/css/style.css	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/css/style.css	(from https://www.perceptive-analytics.com/tableau-consultants/)
22:18:32	32187/32187	---M-Z	200	added ('OK')	text/html	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://www.perceptive-analytics.com/tableau-consultants/index.html	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/index-2.html	(from https://www.perceptive-analytics.com/tableau-consultants/)
22:18:32	6388/6388	---M--	200	added ('OK')	image/png	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://www.perceptive-analytics.com/tableau-consultants/images/perceptive_logo.png	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/images/perceptive_logo.png	(from https://www.perceptive-analytics.com/tableau-consultants/)
22:18:33	324/324	---M--	200	added ('OK')	image/png	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://www.perceptive-analytics.com/tableau-consultants/images/phone-icon.png	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/images/phone-icon.png	(from https://www.perceptive-analytics.com/tableau-consultants/)
22:18:33	390452/390452	---M--	200	added ('OK')	image/svg+xml	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://www.perceptive-analytics.com/tableau-consultants/font-awesome-4.6.2/fonts/fontawesome-webfont.svg?v=4.6.2	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/font-awesome-4.6.2/fonts/fontawesome-webfont9efe.svg	(from https://www.perceptive-analytics.com/tableau-consultants/font-awesome-4.6.2/css/font-awesome.css)
22:18:33	334/334	---M--	200	added ('OK')	image/png	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://www.perceptive-analytics.com/tableau-consultants/images/mail-icon.png	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/images/mail-icon.png	(from https://www.perceptive-analytics.com/tableau-consultants/)
22:18:33	7584/7584	---M-Z	200	added ('OK')	text/html	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://www.perceptive-analytics.com/tableau-consultants/getaquote.html	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/getaquote.html	(from https://www.perceptive-analytics.com/tableau-consultants/)
22:18:34	61788/61788	---M--	200	added ('OK')	image/png	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://www.perceptive-analytics.com/tableau-consultants/images/tableau-consultants-awards.png	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/images/tableau-consultants-awards.png	(from https://www.perceptive-analytics.com/tableau-consultants/)
22:18:35	65240/65240	---M--	200	added ('OK')	image/png	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://www.perceptive-analytics.com/tableau-consultants/images/about_prod_list.png	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/images/about_prod_list.png	(from https://www.perceptive-analytics.com/tableau-consultants/)
22:18:35	4848/4848	---M--	200	added ('OK')	image/png	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://www.perceptive-analytics.com/tableau-consultants/images/tab.png	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/images/tab.png	(from https://www.perceptive-analytics.com/tableau-consultants/)
22:18:35	9492/9492	---M--	200	added ('OK')	image/png	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://www.perceptive-analytics.com/tableau-consultants/images/excel-to-tableau.png	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/images/excel-to-tableau.png	(from https://www.perceptive-analytics.com/tableau-consultants/)
22:18:35	10960/10960	---M--	200	added ('OK')	image/png	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://www.perceptive-analytics.com/tableau-consultants/images/adv-viz.png	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/images/adv-viz.png	(from https://www.perceptive-analytics.com/tableau-consultants/)
22:18:36	8058/8058	---M--	200	added ('OK')	image/jpeg	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://www.perceptive-analytics.com/tableau-consultants/images/slow.jpg	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/images/slow.jpg	(from https://www.perceptive-analytics.com/tableau-consultants/)
22:18:36	10860/10860	---M--	200	added ('OK')	image/jpeg	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://www.perceptive-analytics.com/tableau-consultants/images/team.jpg	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/images/team.jpg	(from https://www.perceptive-analytics.com/tableau-consultants/)
22:18:37	7479/7479	---M--	200	added ('OK')	image/png	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://www.perceptive-analytics.com/tableau-consultants/images/wdc.png	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/images/wdc.png	(from https://www.perceptive-analytics.com/tableau-consultants/)
22:18:37	4691/4691	---M-Z	200	added ('OK')	text/html	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://www.perceptive-analytics.com/tableau-consultants/thankyou.html	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/thankyou.html	(from https://www.perceptive-analytics.com/tableau-consultants/)
22:18:37	1785/1785	---M--	200	added ('OK')	image/png	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://www.perceptive-analytics.com/tableau-consultants/images/tableau_img.png	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/images/tableau_img.png	(from https://www.perceptive-analytics.com/tableau-consultants/)
22:18:38	24366/24366	---M--	200	added ('OK')	image/png	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://www.perceptive-analytics.com/tableau-consultants/images/secured_sec1.png	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/images/secured_sec1.png	(from https://www.perceptive-analytics.com/tableau-consultants/)
22:18:39	23901/23901	---M--	200	added ('OK')	image/jpeg	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://www.perceptive-analytics.com/tableau-consultants/images/joyce-new.jpg	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/images/joyce-new.jpg	(from https://www.perceptive-analytics.com/tableau-consultants/)
22:18:39	18894/18894	---M--	200	added ('OK')	image/jpeg	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://www.perceptive-analytics.com/tableau-consultants/images/samirlavani_img.jpg	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/images/samirlavani_img.jpg	(from https://www.perceptive-analytics.com/tableau-consultants/)
22:18:39	74566/74566	---M--	200	added ('OK')	image/png	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://www.perceptive-analytics.com/tableau-consultants/images/about_prod_list2.png	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/images/about_prod_list2.png	(from https://www.perceptive-analytics.com/tableau-consultants/)
22:18:39	31093/31093	---M--	200	added ('OK')	application/javascript	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://www.perceptive-analytics.com/tableau-consultants/js/bootstrap.js	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/js/bootstrap.js	(from https://www.perceptive-analytics.com/tableau-consultants/)
22:18:40	96209/96209	---M--	200	added ('OK')	application/javascript	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://www.perceptive-analytics.com/tableau-consultants/js/swiper.min.js	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/js/swiper.min.js	(from https://www.perceptive-analytics.com/tableau-consultants/)
22:18:41	3009/3009	---M--	200	added ('OK')	application/javascript	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://www.perceptive-analytics.com/tableau-consultants/js/script.js	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/js/script.js	(from https://www.perceptive-analytics.com/tableau-consultants/)
22:18:41	26711/26711	---M--	200	added ('OK')	text/css	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://www.perceptive-analytics.com/tableau-consultants/css/font-awesome.min.css	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/css/font-awesome.min.css	(from https://www.perceptive-analytics.com/tableau-consultants/)
22:18:42	86232/86232	---M--	200	added ('OK')	text/css	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://www.perceptive-analytics.com/tableau-consultants/css/animate.css	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/css/animate.css	(from https://www.perceptive-analytics.com/tableau-consultants/)
22:18:42	291/291	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Jun%202023%2016:48:42%20GMT	https://www.perceptive-analytics.com/tableau-consultants/c	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/c	(from https://connect.facebook.net/en_US/fbevents.js)
22:18:43	291/291	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Jun%202023%2016:48:42%20GMT	https://www.perceptive-analytics.com/tableau-consultants/b	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/b	(from https://connect.facebook.net/en_US/fbevents.js)
22:18:43	291/291	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Jun%202023%2016:48:43%20GMT	https://www.perceptive-analytics.com/tableau-consultants/POST	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/POST	(from https://connect.facebook.net/en_US/fbevents.js)
22:18:44	17216/17216	---M--	200	added ('OK')	text/css	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://www.perceptive-analytics.com/tableau-consultants/css/swiper.min.css	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/css/swiper.min.css	(from https://www.perceptive-analytics.com/tableau-consultants/getaquote_mobile.html)
22:18:45	8032/8032	---M--	200	added ('OK')	text/css	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://www.perceptive-analytics.com/tableau-consultants/css/responsive.css	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/css/responsive.css	(from https://www.perceptive-analytics.com/tableau-consultants/getaquote_mobile.html)
22:18:46	42757/42757	---M--	200	added ('OK')	image/png	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://www.perceptive-analytics.com/tableau-consultants/images/secured_sec2.png	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/images/secured_sec2.png	(from https://www.perceptive-analytics.com/tableau-consultants/getaquote_mobile.html)
22:18:46	563/563	---M--	200	added ('OK')	image/png	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://www.perceptive-analytics.com/tableau-consultants/images/thankyoumobile_arrow.png	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/images/thankyoumobile_arrow.png	(from https://www.perceptive-analytics.com/tableau-consultants/thankyou_mobile.html)
22:18:47	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2015%20Jun%202023%2016:48:47%20GMT	https://calendly.com/assets/external/widget.js	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/calendly.com/assets/external/widget.62.delayed	(from https://www.perceptive-analytics.com/tableau-consultants/thankyou_mobile.html)
22:18:49	44988/44988	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ba33f379a2674de9ffc1cb27f39d7d6%22	https://assets.calendly.com/assets/external/widget.js	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/assets.calendly.com/assets/external/widget.js	(from https://www.perceptive-analytics.com/tableau-consultants/thankyou_mobile.html)
22:18:50	291/291	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Jun%202023%2016:48:49%20GMT	https://www.perceptive-analytics.com/tableau-consultants/fonts/glyphicons-halflings-regular.eot	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/fonts/glyphicons-halflings-regular.eot	(from https://www.perceptive-analytics.com/tableau-consultants/css/bootstrap.css)
22:18:50	291/291	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Jun%202023%2016:48:50%20GMT	https://www.perceptive-analytics.com/tableau-consultants/fonts/glyphicons-halflings-regular.eot?	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/fonts/glyphicons-halflings-regulard41d.eot	(from https://www.perceptive-analytics.com/tableau-consultants/css/bootstrap.css)
22:18:50	291/291	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Jun%202023%2016:48:50%20GMT	https://www.perceptive-analytics.com/tableau-consultants/fonts/glyphicons-halflings-regular.woff2	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/fonts/glyphicons-halflings-regular.woff2	(from https://www.perceptive-analytics.com/tableau-consultants/css/bootstrap.css)
22:18:51	291/291	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Jun%202023%2016:48:50%20GMT	https://www.perceptive-analytics.com/tableau-consultants/fonts/glyphicons-halflings-regular.woff	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/fonts/glyphicons-halflings-regular.woff	(from https://www.perceptive-analytics.com/tableau-consultants/css/bootstrap.css)
22:18:51	291/291	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Jun%202023%2016:48:51%20GMT	https://www.perceptive-analytics.com/tableau-consultants/fonts/glyphicons-halflings-regular.ttf	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/fonts/glyphicons-halflings-regular.ttf	(from https://www.perceptive-analytics.com/tableau-consultants/css/bootstrap.css)
22:18:52	291/291	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Jun%202023%2016:48:51%20GMT	https://www.perceptive-analytics.com/tableau-consultants/fonts/glyphicons-halflings-regular.svg	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/fonts/glyphicons-halflings-regular.svg	(from https://www.perceptive-analytics.com/tableau-consultants/css/bootstrap.css)
22:18:53	68586/68586	---M--	200	added ('OK')	image/jpeg	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://www.perceptive-analytics.com/tableau-consultants/images/banner_bg.jpg	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/images/banner_bg.jpg	(from https://www.perceptive-analytics.com/tableau-consultants/css/style.css)
22:18:55	1074/1074	---M--	200	added ('OK')	image/png	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://www.perceptive-analytics.com/tableau-consultants/images/lightbox-close@3x.png	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/images/lightbox-close@3x.png	(from https://www.perceptive-analytics.com/tableau-consultants/css/style.css)
22:18:56	68304/68304	---M--	200	added ('OK')	image/jpeg	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://www.perceptive-analytics.com/tableau-consultants/images/thankyou_img.jpg	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/images/thankyou_img.jpg	(from https://www.perceptive-analytics.com/tableau-consultants/css/style.css)
22:18:57	68875/68875	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://www.perceptive-analytics.com/tableau-consultants/fonts/fontawesome-webfont.eot?	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/fonts/fontawesome-webfontd41d.eot	(from https://www.perceptive-analytics.com/tableau-consultants/css/font-awesome.min.css)
22:18:57	68875/68875	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://www.perceptive-analytics.com/tableau-consultants/fonts/fontawesome-webfont.eot?v=4.4.0	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/fonts/fontawesome-webfont93e3.eot	(from https://www.perceptive-analytics.com/tableau-consultants/css/font-awesome.min.css)
22:18:59	64464/64464	---M--	200	added ('OK')	text/html	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://www.perceptive-analytics.com/tableau-consultants/fonts/fontawesome-webfont.woff2?v=4.4.0	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/fonts/fontawesome-webfont93e3.html	(from https://www.perceptive-analytics.com/tableau-consultants/css/font-awesome.min.css)
22:19:00	81284/81284	---M--	200	added ('OK')	application/font-woff	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://www.perceptive-analytics.com/tableau-consultants/fonts/fontawesome-webfont.woff?v=4.4.0	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/fonts/fontawesome-webfont93e3.woff	(from https://www.perceptive-analytics.com/tableau-consultants/css/font-awesome.min.css)
22:19:00	138204/138204	---M--	200	added ('OK')	application/font-sfnt	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://www.perceptive-analytics.com/tableau-consultants/fonts/fontawesome-webfont.ttf?v=4.4.0	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/fonts/fontawesome-webfont93e3.ttf	(from https://www.perceptive-analytics.com/tableau-consultants/css/font-awesome.min.css)
22:19:02	355981/355981	---M--	200	added ('OK')	image/svg+xml	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://www.perceptive-analytics.com/tableau-consultants/fonts/fontawesome-webfont.svg?v=4.4.0	C:/Users/Asus/Desktop/current/tableau-mobile/tableau%20page/www.perceptive-analytics.com/tableau-consultants/fonts/fontawesome-webfont93e3.svg	(from https://www.perceptive-analytics.com/tableau-consultants/css/font-awesome.min.css)
